national,work_type,state,lot_size,price,unit,notes,source,last_updated,tier,tier_label,tier_note,region_override
ServiceLink,Grass Cut - Initial,District of Columbia,30001-43560 sf,125.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,District of Columbia,30001-43560 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Delaware,1-5000 sf,65.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Delaware,1-5000 sf,40.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Delaware,5001-10000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Delaware,5001-10000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Delaware,10001-15000 sf,95.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Delaware,10001-15000 sf,60.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Delaware,15001-20000 sf,105.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Delaware,15001-20000 sf,70.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Delaware,20001-30000 sf,115.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Delaware,20001-30000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Delaware,30001-43560 sf,125.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Delaware,30001-43560 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Florida,1-5000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Florida,1-5000 sf,40.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Florida,5001-10000 sf,65.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Florida,5001-10000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Florida,10001-15000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Florida,10001-15000 sf,60.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Florida,15001-20000 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Florida,15001-20000 sf,70.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Florida,20001-30000 sf,100.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Florida,20001-30000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Florida,30001-43560 sf,110.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Florida,30001-43560 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Georgia,1-5000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Georgia,1-5000 sf,40.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Georgia,5001-10000 sf,65.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Georgia,5001-10000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Georgia,10001-15000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Georgia,10001-15000 sf,60.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Georgia,15001-20000 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Georgia,15001-20000 sf,70.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Georgia,20001-30000 sf,100.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Georgia,20001-30000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Georgia,30001-43560 sf,110.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Georgia,30001-43560 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Guam,1-5000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Guam,1-5000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Guam,5001-10000 sf,95.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Guam,5001-10000 sf,60.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Guam,10001-15000 sf,110.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Guam,10001-15000 sf,70.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Guam,15001-20000 sf,120.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Guam,15001-20000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Guam,20001-30000 sf,130.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Guam,20001-30000 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Guam,30001-43560 sf,140.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Guam,30001-43560 sf,100.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Hawaii,1-5000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Hawaii,1-5000 sf,50.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Hawaii,5001-10000 sf,95.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Hawaii,5001-10000 sf,60.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Hawaii,10001-15000 sf,110.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Hawaii,10001-15000 sf,70.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Hawaii,15001-20000 sf,120.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Hawaii,15001-20000 sf,80.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Hawaii,20001-30000 sf,130.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Hawaii,20001-30000 sf,90.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Hawaii,30001-43560 sf,140.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Hawaii,30001-43560 sf,100.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Iowa,1-5000 sf,55.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Iowa,1-5000 sf,35.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Initial,Iowa,5001-10000 sf,70.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
ServiceLink,Grass Cut - Recut,Iowa,5001-10000 sf,45.0,per cut,,"ServiceLink Standard Supplier Rates, May 2016",2016-05-06,2,Industry Reported — Verify Before Use,"Sourced from ServiceLink vendor rate sheet dated May 6, 2016. Rates may have changed.",
